learning_rate,forgetting_rate,avg_weight,std_weight,avg_firing_count,std_firing_count,avg_avalanche_size,std_avalanche_size,avg_avalanche_duration,std_avalanche_duration,n_avalanches
0.01,0.04933882427371647,0.046128,0.000436,0.2020,0.4957,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09927096660698952,0.041449,0.000368,0.1713,0.4532,0.0000,0.0000,0.0000,0.0000,0
0.01,0.052631203078173094,0.045219,0.000483,0.2077,0.5273,0.0000,0.0000,0.0000,0.0000,0
0.01,0.020178401272597585,0.058206,0.000662,0.2875,0.6272,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0014270018229387347,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033145986417023994,0.050620,0.000483,0.2238,0.5203,0.0000,0.0000,0.0000,0.0000,0
0.01,0.006969129450970578,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.016601482675115842,0.061392,0.000754,0.3147,0.6642,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04619443007779563,0.047239,0.000479,0.2218,0.5269,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021750691899571822,0.057083,0.000622,0.2747,0.6097,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011224256711705426,0.067300,0.000947,0.3578,0.7059,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09353516185133932,0.040996,0.000360,0.1648,0.4220,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07123361539236903,0.042395,0.000358,0.1750,0.4403,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06733414202401533,0.043158,0.000364,0.1665,0.4216,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06001578728883263,0.043317,0.000433,0.1920,0.4921,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07524787648639196,0.042507,0.000319,0.1540,0.4108,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013239582074755629,0.064674,0.000883,0.3450,0.6946,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06711389950088935,0.043445,0.000381,0.1752,0.4319,0.0000,0.0000,0.0000,0.0000,0
0.01,9.729720631935788e-05,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03546518317276687,0.049970,0.000496,0.2285,0.5327,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09060662415864357,0.040765,0.000328,0.1517,0.4028,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07817375369655193,0.043730,0.000443,0.2008,0.4826,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08035631189588299,0.043384,0.000437,0.1965,0.4641,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04337901781573357,0.047070,0.000442,0.1998,0.4968,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06458697157539756,0.043943,0.000425,0.1973,0.4872,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07356690737876401,0.042240,0.000354,0.1643,0.4187,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06445886354886174,0.043771,0.000426,0.1970,0.4865,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09137391133644614,0.041328,0.000336,0.1663,0.4232,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021633120638197584,0.056880,0.000605,0.2780,0.6182,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0016065455320969097,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07146344978077752,0.042500,0.000356,0.1740,0.4396,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008808425142478964,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09978786061277478,0.041683,0.000356,0.1832,0.4666,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07284509854237523,0.042200,0.000332,0.1620,0.4168,0.0000,0.0000,0.0000,0.0000,0
0.01,0.040078496298027885,0.048926,0.000426,0.2097,0.5199,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04134173067063397,0.048379,0.000477,0.2330,0.5406,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02730200945346011,0.054084,0.000582,0.2587,0.5940,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08002081492874652,0.042999,0.000383,0.1862,0.4523,0.0000,0.0000,0.0000,0.0000,0
0.01,0.030435851806094188,0.051980,0.000513,0.2385,0.5524,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08420387848844292,0.041652,0.000387,0.1875,0.4470,0.0000,0.0000,0.0000,0.0000,0
0.01,0.030317685444026955,0.052099,0.000517,0.2437,0.5611,0.0000,0.0000,0.0000,0.0000,0
0.01,0.019002178767467234,0.058908,0.000642,0.2775,0.6229,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0036922370505329274,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.019222314970998442,0.059238,0.000699,0.3018,0.6440,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04540062302372923,0.047739,0.000499,0.2288,0.5417,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0012144430586599805,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021932344470980972,0.057214,0.000629,0.2792,0.6167,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04347461388087153,0.046879,0.000439,0.1985,0.4976,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09797684894560428,0.042319,0.000407,0.1785,0.4628,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03538840743490826,0.050191,0.000498,0.2350,0.5402,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06855544727396398,0.043075,0.000357,0.1663,0.4214,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07374932924910134,0.042041,0.000358,0.1638,0.4183,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0759134333960626,0.043213,0.000348,0.1745,0.4621,0.0000,0.0000,0.0000,0.0000,0
0.01,0.056903049180331455,0.044060,0.000458,0.1953,0.4916,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033374914632552745,0.050743,0.000503,0.2372,0.5463,0.0000,0.0000,0.0000,0.0000,0
0.01,0.004626734481961018,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.028137467307843902,0.053872,0.000565,0.2665,0.5975,0.0000,0.0000,0.0000,0.0000,0
0.01,0.006393222145472622,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.046694026394955825,0.046774,0.000485,0.2185,0.5247,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05766456371298749,0.044095,0.000412,0.1782,0.4658,0.0000,0.0000,0.0000,0.0000,0
0.01,0.018301631891575104,0.059896,0.000716,0.3048,0.6507,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04841497764812677,0.046075,0.000427,0.1883,0.4928,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03612809747392884,0.049977,0.000466,0.2243,0.5338,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08993343495680317,0.040891,0.000341,0.1517,0.4015,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03697087277885973,0.049598,0.000474,0.2215,0.5352,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03432845880857792,0.051133,0.000517,0.2515,0.5850,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011717042289562801,0.066665,0.000924,0.3555,0.7072,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06330321688447559,0.043935,0.000445,0.2040,0.4933,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04749314536166408,0.046439,0.000458,0.1965,0.4949,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03908010084583723,0.048970,0.000460,0.2200,0.5363,0.0000,0.0000,0.0000,0.0000,0
0.01,0.022538896756676353,0.056707,0.000604,0.2742,0.6083,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08394750828829976,0.041904,0.000393,0.1893,0.4488,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07154434282592886,0.042425,0.000353,0.1732,0.4390,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02146978973370826,0.057332,0.000623,0.2790,0.6182,0.0000,0.0000,0.0000,0.0000,0
0.01,0.054797142723781084,0.044834,0.000425,0.1835,0.4902,0.0000,0.0000,0.0000,0.0000,0
0.01,0.023068060469970928,0.056632,0.000606,0.2757,0.6117,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08267168562745537,0.042662,0.000404,0.1923,0.4531,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04695862800540683,0.046474,0.000496,0.2095,0.5095,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03215838713528486,0.051696,0.000541,0.2487,0.5808,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03172972758442091,0.051815,0.000536,0.2460,0.5766,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04555914210322686,0.047755,0.000493,0.2275,0.5369,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07271303225558143,0.042224,0.000334,0.1653,0.4265,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03583303086618934,0.049659,0.000471,0.2100,0.5064,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06981057782062922,0.042960,0.000389,0.1855,0.4611,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03452554403394231,0.050915,0.000510,0.2422,0.5741,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0663641707326576,0.043650,0.000410,0.1872,0.4563,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03248887562408443,0.051470,0.000488,0.2395,0.5685,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07040874754340856,0.042849,0.000379,0.1810,0.4569,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04674241458857274,0.046771,0.000496,0.2223,0.5281,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011009168686698937,0.067509,0.000954,0.3585,0.7085,0.0000,0.0000,0.0000,0.0000,0
0.01,0.047296936694440204,0.046101,0.000480,0.2042,0.5015,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08101006980064134,0.043245,0.000444,0.1968,0.4643,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011487568343984074,0.066916,0.000935,0.3563,0.7077,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0441905592068446,0.047243,0.000440,0.2147,0.5519,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09678586457753306,0.042003,0.000354,0.1472,0.3957,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0906964887195373,0.040778,0.000318,0.1542,0.4037,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04957133125406347,0.046277,0.000490,0.2288,0.5449,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0942922324087067,0.041010,0.000388,0.1595,0.4142,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011964351751002127,0.066215,0.000911,0.3520,0.7093,0.0000,0.0000,0.0000,0.0000,0
0.01,5.5185373575516077e-05,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05462437704954051,0.044979,0.000459,0.1963,0.5082,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05713386773732507,0.044024,0.000456,0.1943,0.4904,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04595179654440301,0.047289,0.000460,0.2117,0.5176,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07895708639038407,0.043046,0.000448,0.2008,0.4790,0.0000,0.0000,0.0000,0.0000,0
0.01,0.017921678886883948,0.060342,0.000706,0.3028,0.6481,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0187564478194347,0.059741,0.000677,0.2965,0.6412,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09409261045563479,0.040833,0.000382,0.1580,0.4136,0.0000,0.0000,0.0000,0.0000,0
0.01,0.057327808224969114,0.044156,0.000437,0.1857,0.4778,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09590419389751889,0.041640,0.000351,0.1505,0.4017,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0892681434333792,0.041087,0.000345,0.1540,0.4041,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0134132516916266,0.064441,0.000881,0.3420,0.6936,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0357841362399342,0.049729,0.000462,0.2157,0.5111,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03701026972500745,0.049687,0.000477,0.2213,0.5341,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03626726311903091,0.050166,0.000458,0.2250,0.5342,0.0000,0.0000,0.0000,0.0000,0
0.01,0.012102899308238593,0.066169,0.000916,0.3558,0.7150,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03727796557242782,0.050002,0.000516,0.2340,0.5498,0.0000,0.0000,0.0000,0.0000,0
0.01,0.048331444937720396,0.046295,0.000436,0.1928,0.4986,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01670100191886028,0.061266,0.000746,0.3100,0.6572,0.0000,0.0000,0.0000,0.0000,0
0.01,0.054494206713632656,0.045115,0.000463,0.1978,0.5091,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03507349699225335,0.050892,0.000525,0.2417,0.5677,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0481074910171147,0.046445,0.000457,0.2025,0.5114,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0485467965577949,0.046134,0.000398,0.1800,0.4718,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03840482674130938,0.048866,0.000496,0.2415,0.5667,0.0000,0.0000,0.0000,0.0000,0
0.01,0.038068201560342275,0.048953,0.000480,0.2308,0.5381,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07823909179208594,0.043839,0.000448,0.2052,0.4880,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03421387263049769,0.051457,0.000528,0.2535,0.5867,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021687247822110248,0.056933,0.000605,0.2745,0.6096,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02713068735167831,0.054388,0.000577,0.2677,0.6005,0.0000,0.0000,0.0000,0.0000,0
0.01,0.055472017414285583,0.045312,0.000484,0.2135,0.5262,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02553430907196753,0.054684,0.000568,0.2577,0.5936,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08228474063780239,0.042892,0.000412,0.1938,0.4563,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09256602200742227,0.041092,0.000355,0.1670,0.4256,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02198624833247993,0.056775,0.000600,0.2700,0.6042,0.0000,0.0000,0.0000,0.0000,0
0.01,0.047236182851189835,0.046180,0.000479,0.2040,0.5014,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06324818386145067,0.043665,0.000447,0.2057,0.4959,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05116852692525331,0.045995,0.000511,0.2308,0.5630,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07545265796294306,0.042683,0.000334,0.1663,0.4523,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05522461891759707,0.044660,0.000429,0.1822,0.4904,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05496029413183843,0.044572,0.000421,0.1815,0.4874,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0054999103179157625,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01649982383626698,0.061550,0.000773,0.3182,0.6663,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09528842779895094,0.041309,0.000379,0.1545,0.4088,0.0000,0.0000,0.0000,0.0000,0
0.01,0.053215828425355785,0.045125,0.000483,0.2090,0.5323,0.0000,0.0000,0.0000,0.0000,0
0.01,0.019303827468475948,0.058753,0.000654,0.2800,0.6194,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04816675122708748,0.046364,0.000459,0.2025,0.5114,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06040445524247251,0.043088,0.000415,0.1890,0.4892,0.0000,0.0000,0.0000,0.0000,0
0.01,0.025576732125910485,0.054949,0.000582,0.2652,0.6020,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09071201142850295,0.040814,0.000317,0.1540,0.4035,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03614053085151734,0.050225,0.000462,0.2250,0.5342,0.0000,0.0000,0.0000,0.0000,0
0.01,0.027651928554071992,0.053703,0.000549,0.2567,0.5915,0.0000,0.0000,0.0000,0.0000,0
0.01,0.007485644602371695,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06447788033398799,0.043743,0.000421,0.1970,0.4865,0.0000,0.0000,0.0000,0.0000,0
0.01,0.035930376612645004,0.049923,0.000488,0.2233,0.5338,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09761300314861489,0.042433,0.000396,0.1785,0.4628,0.0000,0.0000,0.0000,0.0000,0
0.01,0.058940182890115975,0.043583,0.000443,0.1993,0.5085,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06985664062629642,0.043110,0.000388,0.1840,0.4606,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0955819373633295,0.041412,0.000374,0.1525,0.4065,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04280164856362472,0.047514,0.000471,0.2077,0.5061,0.0000,0.0000,0.0000,0.0000,0
0.01,0.004079766079279175,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.012698223436285452,0.065431,0.000893,0.3493,0.7062,0.0000,0.0000,0.0000,0.0000,0
0.01,0.043135580012154257,0.047388,0.000465,0.2008,0.4979,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0009778511468399218,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06317649880144409,0.043778,0.000444,0.2057,0.4959,0.0000,0.0000,0.0000,0.0000,0
0.01,0.034188847025580074,0.051504,0.000521,0.2515,0.5846,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07717558017844153,0.043266,0.000386,0.1915,0.4784,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07342834942477967,0.042034,0.000349,0.1635,0.4181,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07462283618541127,0.042357,0.000355,0.1650,0.4264,0.0000,0.0000,0.0000,0.0000,0
0.01,0.029341329994729128,0.052854,0.000525,0.2525,0.5859,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0028326679235515795,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.042836836483696863,0.047592,0.000473,0.2082,0.5073,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04234583390372295,0.047606,0.000480,0.2157,0.5198,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06862756279965695,0.043041,0.000359,0.1675,0.4230,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0810461325452489,0.043202,0.000444,0.1968,0.4643,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03441376472671557,0.051064,0.000506,0.2437,0.5756,0.0000,0.0000,0.0000,0.0000,0
0.01,0.016806235262358037,0.061323,0.000762,0.3167,0.6674,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01850113268264747,0.059899,0.000691,0.3003,0.6451,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07191932872261543,0.042014,0.000342,0.1665,0.4293,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09813880139116475,0.042168,0.000406,0.1777,0.4601,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0790580779769206,0.043021,0.000446,0.1973,0.4742,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08894975443502691,0.040567,0.000324,0.1487,0.3983,0.0000,0.0000,0.0000,0.0000,0
0.01,0.017877214423799134,0.060392,0.000727,0.3100,0.6534,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07228825422660287,0.041863,0.000342,0.1655,0.4262,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03934338764230101,0.048921,0.000470,0.2288,0.5458,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05680357883853381,0.043922,0.000459,0.1960,0.4930,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0009160067633342611,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06508264055516147,0.044283,0.000437,0.2013,0.4840,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04688449369923385,0.046704,0.000488,0.2150,0.5141,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03801581028777647,0.049140,0.000479,0.2310,0.5382,0.0000,0.0000,0.0000,0.0000,0
0.01,0.059507991414008754,0.043334,0.000422,0.1900,0.4918,0.0000,0.0000,0.0000,0.0000,0
0.01,0.042121649871281856,0.047802,0.000457,0.2185,0.5237,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013192193492021194,0.064721,0.000867,0.3387,0.6899,0.0000,0.0000,0.0000,0.0000,0
0.01,0.005405167045042915,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07369923638669022,0.042028,0.000358,0.1638,0.4183,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0682979184179213,0.042940,0.000344,0.1623,0.4140,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0838463794024876,0.042024,0.000397,0.1895,0.4490,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013609612590049933,0.064387,0.000867,0.3435,0.6957,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08489775944955383,0.041150,0.000372,0.1840,0.4446,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08364780064941854,0.042259,0.000398,0.1898,0.4497,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09920604001156405,0.041506,0.000367,0.1713,0.4532,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07686332563642796,0.043270,0.000388,0.1930,0.4804,0.0000,0.0000,0.0000,0.0000,0
0.01,0.042953605633989644,0.047433,0.000489,0.2137,0.5254,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06848930276804137,0.042998,0.000357,0.1668,0.4230,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0758734662125686,0.043224,0.000351,0.1747,0.4623,0.0000,0.0000,0.0000,0.0000,0
0.01,0.00953988399104441,0.970877,0.067248,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07701003162557324,0.043185,0.000386,0.1923,0.4799,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013343885727774592,0.064720,0.000874,0.3455,0.6976,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07747965101271072,0.043178,0.000389,0.1908,0.4742,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06476465809349911,0.044342,0.000424,0.1958,0.4837,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09864455742039478,0.041905,0.000374,0.1745,0.4561,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03951076515808447,0.049146,0.000475,0.2240,0.5351,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033609958369112465,0.050656,0.000490,0.2238,0.5326,0.0000,0.0000,0.0000,0.0000,0
0.01,0.010520988944986322,0.068158,0.000974,0.3548,0.7028,0.0000,0.0000,0.0000,0.0000,0
0.01,0.010288458751861955,0.068266,0.000978,0.3448,0.6909,0.0000,0.0000,0.0000,0.0000,0
0.01,0.030259645646649236,0.052260,0.000546,0.2535,0.5859,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08279098020845826,0.042676,0.000404,0.1928,0.4540,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05887251938894428,0.043709,0.000444,0.1995,0.5086,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07693817794315941,0.043171,0.000385,0.1923,0.4799,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0014460709340364997,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.015559253625645583,0.062550,0.000792,0.3240,0.6753,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09660740812340915,0.041366,0.000348,0.1467,0.3946,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03664079088862129,0.049852,0.000468,0.2215,0.5300,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09258403076498559,0.041074,0.000355,0.1670,0.4256,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08247720661658367,0.042665,0.000410,0.1933,0.4554,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06565040041833631,0.043912,0.000423,0.1925,0.4700,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09613544379652851,0.041436,0.000353,0.1492,0.3993,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008993574272342625,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04982919161103441,0.045867,0.000484,0.2275,0.5438,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08969013777336096,0.040808,0.000344,0.1527,0.4036,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08781493407257589,0.040315,0.000338,0.1623,0.4218,0.0000,0.0000,0.0000,0.0000,0
0.01,0.004056793714292339,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09451530405924291,0.041917,0.000400,0.1708,0.4296,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09955200613432477,0.041567,0.000366,0.1708,0.4518,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09795921273047346,0.042335,0.000406,0.1785,0.4628,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0036014410351216906,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.001982128024551569,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04580060371731655,0.047616,0.000474,0.2175,0.5255,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008971229549632124,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.055189911154988315,0.044731,0.000429,0.1822,0.4904,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05022131034959088,0.045731,0.000474,0.2233,0.5389,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09094910589017186,0.040812,0.000305,0.1487,0.3983,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01256214537874406,0.065610,0.000887,0.3475,0.7059,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0646115566800379,0.044224,0.000425,0.1973,0.4872,0.0000,0.0000,0.0000,0.0000,0
0.01,0.028209785030691874,0.053747,0.000590,0.2702,0.5993,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09080374745303334,0.040804,0.000307,0.1487,0.3983,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05627090150081608,0.044425,0.000465,0.1985,0.4951,0.0000,0.0000,0.0000,0.0000,0
0.01,0.058935249650759275,0.043592,0.000443,0.1993,0.5085,0.0000,0.0000,0.0000,0.0000,0
0.01,0.043941293675870796,0.047017,0.000433,0.2105,0.5465,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05988842028489204,0.043140,0.000435,0.1930,0.4932,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04156461689055303,0.048786,0.000507,0.2405,0.5511,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07677415700811634,0.043310,0.000385,0.1933,0.4805,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0046997714985184775,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08803694742414278,0.040478,0.000356,0.1663,0.4273,0.0000,0.0000,0.0000,0.0000,0
