learning_rate,forgetting_rate,avg_weight,std_weight,avg_firing_count,std_firing_count,avg_avalanche_size,std_avalanche_size,avg_avalanche_duration,std_avalanche_duration,n_avalanches
0.04387775584265486,0.01884055412839641,0.063636,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.062383438080514525,0.08789373973229743,0.090546,0.004203,7.6848,8.3600,21.5495,6.2781,1.0394,0.1946,888
0.02985925412087326,0.06595120973845371,0.080986,0.004135,6.3925,7.0555,18.5492,3.0252,1.0000,0.0000,712
0.07157481893502628,0.025457720802212747,0.065024,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09701951382778537,0.09113256788513105,0.073163,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04789254211749814,0.02823812976688066,0.073477,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.081649453355735,0.07344082427491357,0.072532,0.000000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.03523332051671726,0.08076505929487132,0.081701,0.004122,6.5568,7.2838,18.8288,3.1919,1.0000,0.0000,777
0.009819589647875987,0.06308114526812428,0.066651,0.003147,4.5230,5.0823,15.9130,1.0284,1.0000,0.0000,92
0.04457039038854983,0.07897444736176018,0.084901,0.004204,6.9070,7.5718,19.4688,3.6853,1.0025,0.0499,800
0.08646617225173539,0.043730822472408476,0.064992,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07218339511327843,0.01879102533806029,0.065370,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05538245074799655,0.015543022966704732,0.064232,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.06404875683370304,0.06572613598600575,0.091771,0.004097,7.2300,7.8911,22.3035,7.5335,1.0772,0.2670,738
0.07626607226833045,0.025369913885492507,0.065284,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07352814493715894,0.005049427995943165,0.065893,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0866760928360175,0.010118006561490051,0.066173,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.058511305778557544,0.013664549694935,0.065074,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.06633643733415484,0.020488327575048513,0.065015,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
